did,depname,univid
22347,"建筑学院",21451
22348,"成人教育学院",21451
22349,"文学院",21451
22350,"机电工程学院",21451
22351,"水电学院",21451
22352,"理学院",21451
22353,"社会科学部",21451
22354,"科信学院",21451
22355,"经济管理学院",21451
22356,"资源学院",21451
22357,"中文系",21452
22358,"体育系",21452
22359,"公共体育教学部",21452
22360,"公共外语教学部",21452
22361,"化学系",21452
22362,"历史系",21452
22363,"地理系",21452
22364,"外语系",21452
22365,"教育科学教学部",21452
22366,"教育系",21452
22367,"数学系",21452
22368,"法政系",21452
22369,"物理系",21452
22370,"生物系",21452
22371,"电教系",21452
22372,"社会科学教学部",21452
22373,"经济系",21452
22374,"美术系",21452
22375,"计算机系",21452
22376,"音乐系",21452
22377,"中国语言文学系",21501
22378,"体育系",21501
22379,"外国语言文学系",21501
22380,"应用化学系",21501
22381,"数学与计算机科学系",21501
22382,"法律与政治教育系",21501
22383,"物理与电子信息系",21501
22384,"生命科学系",21501
22385,"经济管理系",21501
22386,"经济系",21501
22387,"美术与艺术设计系",21501
22388,"音乐系",21501
22389,"信息工程系",21601
22390,"动力工程系",21601
22391,"基础教学部",21601
22392,"热能工程系",21601
22393,"电气工程系",21601
22394,"人文艺术系",21602
22395,"信息工程系",21602
22396,"汽车工程系",21602
22397,"经管系",21602
22398,"艺术设计系",21602
22399,"餐旅系",21602
22400,"会计系",21603
22401,"体工部",21603
22402,"国际贸易系",21603
22403,"国际金融保险系",21603
22404,"基础部",21603
22405,"外语教学部",21603
22406,"外贸英语系",21603
22407,"成人教育部",21603
22408,"法学系",21603
22409,"社科部",21603
22410,"管理系",21603
22411,"计算机科学与技术系",21603
22412,"金融系",21603
22413,"中文系",21604
22414,"体育系",21604
22415,"公共管理系",21604
22416,"初教部",21604
22417,"化学系",21604
22418,"历史系",21604
22419,"外语系",21604
22420,"建筑工程系",21604
22421,"政法管理系",21604
22422,"教育系",21604
22423,"数学与计算机系",21604
22424,"物理系",21604
22425,"生物系",21604
22426,"综合文科系",21604
22427,"综合理科系",21604
22428,"美术系",21604
22429,"资源与环境系",21604
22430,"音乐系",21604
22431,"中文系",21605
22432,"人文系",21605
22433,"传播技术系",21605
22434,"体育教学部",21605
22435,"农林与生物工程系",21605
22436,"初教部",21605
22437,"商务技术系",21605
22438,"建筑工程系",21605
22439,"教育系",21605
22440,"机电工程系",21605
22441,"物理系",21605
22442,"现代教育技术部",21605
22443,"畜牧兽医系",21605
22444,"社会科学部",21605
22445,"经济管理系",21605
22446,"美术系",21605
22447,"艺术设计系",21605
22448,"计算机信息工程系",21605
22449,"音乐系",21605
22450,"人文系",21606
22451,"医学技术系",21606
22452,"护理",21606
22453,"教育学院",21606
22454,"数学与信息技术",21606
22455,"机电",21606
22456,"机电系",21606
22457,"石油",21606
22458,"经济管理系",21606
22459,"中文系",21607
22460,"体育系",21607
22461,"化学系",21607
22462,"史地系",21607
22463,"教育心理系",21607
22464,"数学系",21607
22465,"机电系",21607
22466,"法政系",21607
22467,"物电系",21607
22468,"生物系",21607
22469,"经济管理系",21607
22470,"美术系",21607
22471,"英语系",21607
22472,"计算机",21607
22473,"临床",21608
22474,"医学技术系",21608
22475,"护理系",21608
22476,"信息工程系",21609
22477,"化工系",21609
22478,"城建系",21609
22479,"机械",21609
22480,"机电系",21609
22481,"沧州职业技术学院",21609
22482,"畜牧兽医",21609
22483,"经贸管理系",21609
22484,"园艺",21610
22485,"导游系",21610
22486,"旅游管理系",21610
22487,"机电系",21610
22488,"牧医系",21610
22489,"生物工程系",21610
22490,"管理",21610
22491,"经济系",21610
22492,"英语系",21610
22493,"设计开发系",21610
22494,"酒店管理系",21610
22495,"中文系",21611
22496,"体育系",21611
22497,"化学系",21611
22498,"数学系",21611
22499,"法政系",21611
22500,"物理系",21611
22501,"生物系",21611
22502,"美术",21611
22503,"英语系",21611
22504,"音乐系",21611
22505,"人文社科系",21612
22506,"化学工程系",21612
22507,"建筑工程系",21612
22508,"数理系",21612
22509,"旅游系",21612
22510,"机械工程系",21612
22511,"汽车工程系",21612
22512,"热工系",21612
22513,"电工系",21612
22514,"电气与电子系",21612
22515,"石油工程系",21612
22516,"管理工程系",21612
22517,"计算机与信息工程系",21612
22518,"信息与计算科学系",21615
22519,"商贸系",21615
22520,"外语系",21615
22521,"材料科学与工程系",21615
22522,"环境科学与工程系",21615
22523,"电子商务",21615
22524,"秦皇岛分校",21615
22525,"管理系",21615
22526,"经济系",21615
22527,"网络学院",21615
22528,"自动化工程系",21615
22529,"计算机工程系",21615
22530,"通信工程",21615
22531,"体育系",21616
22532,"外语系",21616
22533,"建工系",21616
22534,"文法系",21616
22535,"机电系",21616
22536,"管理系",21616
22537,"经济系",21616
22538,"艺术系",21616
22539,"计算机系",21616
22540,"中医系",21617
22541,"临床医学系",21617
22542,"医学检验系",21617
22543,"基础医学教研中心",21617
22544,"护理系",21617
22545,"药理系",21617
22546,"预防医学系",21617
22547,"土木工程系",21618
22548,"水利工程系",21618
22549,"电气系",21618
22550,"经济贸易系",21618
22551,"计算机系",21618
22552,"计经系",21618
22553,"信息工程学院",21619
22554,"化工学院",21619
22555,"土木",21619
22556,"外国语学院",21619
22557,"建筑工程系",21619
22558,"文法学院",21619
22559,"机械学院",21619
22560,"机电系",21619
22561,"材料系",21619
22562,"法经系",21619
22563,"环化系",21619
22564,"理学院",21619
22565,"电气",21619
22566,"管理学院",21619
22567,"能环学院",21619
22568,"自动化系",21619
22569,"计算机",21619
22570,"财经系",21619
22571,"侦查",21620
22572,"治安管理",21620
22573,"法律",21620
22574,"信息工程系",21621
22575,"制药工程系",21621
22576,"化工系",21621
22577,"机信系",21621
22578,"机电系",21621
22579,"经济管理系",21621
22580,"人文与管理工程系",21622
22581,"机械工程系",21622
22582,"河北机电职业技术学院",21622
22583,"现代制造工程系",21622
22584,"电气工程系",21622
22585,"计算机信息工程系",21622
22586,"计算机系",21622
22587,"信息机电系",21623
22588,"建筑工程系",21623
22589,"建筑材料系",21623
22590,"建筑装饰",21623
22591,"旅游系",21623
22592,"财经系",21623
22593,"交通工程系",21624
22594,"土木工程",21624
22595,"汽车工程系",21624
22596,"粮食工程系",21624
22597,"经济管理系",21624
22598,"航海技术",21624
22599,"轮机工程",21624
22600,"运输管理系",21624
22601,"中兽医学院",21626
22602,"人文学院",21626
22603,"信息科学与技术学院",21626
22604,"农学院",21626
22605,"农村发展学院",21626
22606,"动物科技学院",21626
22607,"商学院",21626
22608,"园林与旅游学院",21626
22609,"园艺学院",21626
22610,"城乡建设学院",21626
22611,"外国语学院",21626
22612,"成人教育学院",21626
22613,"机电工程学院",21626
22614,"林学院",21626
22615,"植物保护学院",21626
22616,"海洋学院",21626
22617,"现代科技学院",21626
22618,"理学院",21626
22619,"生命科学学院",21626
22620,"研究生部",21626
22621,"经济贸易学院",21626
22622,"职业技术学院",21626
22623,"艺术学院",21626
22624,"资源与环境科学学院",21626
22625,"食品科技学院",21626
22626,"海洋学院",21627
22627,"应用技术系",21628
22628,"社会工作系",21628
22629,"艺术系",21628
22630,"信息工程系",21629
22631,"外语系",21629
22632,"数字传媒系",21629
22633,"智能工程系",21629
22634,"社会科学系",21629
22635,"经济管理系",21629
22636,"网络工程系",21629
22637,"计算机工程系",21629
22638,"软件工程系",21629
22639,"美术系",21630
22640,"外语系",21631
22641,"机械系",21631
22642,"焊接工程系",21631
22643,"电子工程系",21631
22644,"管道工程系",21631
22645,"管道运输系",21631
22646,"经济管理系",21631
22647,"计算机工程系",21631
22648,"刑事侦查",21632
22649,"刑事执行",21632
22650,"法学院",21632
22651,"法律",21632
22652,"计算机通信",21633
22653,"财务管理",21633
22654,"通信技术",21633
22655,"通信网络与设备",21633
22656,"信息工程系",21635
22657,"园林系",21635
22658,"外语系",21635
22659,"建筑工程系",21635
22660,"法律一系",21635
22661,"管理系",21635
22662,"经济管理系",21635
22663,"计算机系",21635
22664,"财经系",21635
22665,"工艺美术系",21637
22666,"机电工程系",21637
22667,"经济管理系",21637
22668,"衡水卫校",21637
22669,"衡水职业技术学院",21637
22670,"人文与社会科学学院",21638
22671,"信息工程系",21638
22672,"动力系",21638
22673,"外国语学院",21638
22674,"工商管理学院",21638
22675,"建筑工程系",21638
22676,"成人教育学院",21638
22677,"控制科学与工程学院",21638
22678,"数理学院",21638
22679,"机械工程学院",21638
22680,"环境工程",21638
22681,"环境科学与工程学院",21638
22682,"电力工程系",21638
22683,"电子与信息工程学院",21638
22684,"电气工程学院",21638
22685,"研究生院",21638
22686,"科技学院",21638
22687,"经济管理系",21638
22688,"能源与动力工程学院",21638
22689,"自动化",21638
22690,"计算机科学与技术学院",21638
22691,"国际合作教育中心",21642
22692,"外国语系",21642
22693,"多媒体艺术设计系",21642
22694,"经济管理系",21642
22695,"计算机应用技术系",21642
22696,"计算机网络技术系",21642
22697,"计算机软件技术系",21642
22698,"交通运输与管理学院",21644
22699,"会计学院",21644
22700,"信息工程学院",21644
22701,"外语学院",21644
22702,"文法艺术学院",21644
22703,"物流学院",21644
22704,"经济管理学院",21644
22705,"信息部",21645
22706,"技术部",21645
22707,"艺术部",21645
22708,"语言部",21645
22709,"空乘",21646
22710,"计算机",21646
22711,"东方影视学院",21647
22712,"体育管理系旅游学院",21647
22713,"商务管理系",21647
22714,"基础部",21647
22715,"外语系",21647
22716,"文化与艺术系",21647
22717,"新闻系",21647
22718,"继续教育部",21647
22719,"计算机系",21647
22720,"金融保险系",21647
22721,"航空服务",21648
22722,"信息",21649
22723,"师范",21649
22724,"机电",21649
22725,"管理",21649
22726,"自动化",21649
22727,"东方学院",21650
22728,"中药学院",21650
22729,"基础医学院",21650
22730,"护理学院",21650
22731,"文法系",21650
22732,"管理学院",21650
22733,"针灸学院",21650
22734,"体育教育",21651
22735,"民族传统体育",21651
22736,"社会体育",21651
22737,"英语专业",21651
22738,"运动人体科学",21651
22739,"运动训练",21651
22740,"高尔夫管理",21651
22741,"体育学院",21652
22742,"动物科学系",21652
22743,"外语系",21652
22744,"教育学院",21652
22745,"数信学院",21652
22746,"文学院",21652
22747,"机械工程系",21652
22748,"植物科学系",21652
22749,"汽车工程系",21652
22750,"物电学院",21652
22751,"电气工程系",21652
22752,"管理学院",21652
22753,"管理工程系",21652
22754,"经济管理系",21652
22755,"美术学院",21652
22756,"计算机科学与工程系",21652
22757,"财会金融系",21652
22758,"体育系",21653
22759,"动漫",21653
22760,"商务英语",21653
22761,"河北科技师范学院",21653
22762,"秦皇岛教育学院",21653
22763,"英语教育",21653
22764,"东语系",21654
22765,"传媒系",21654
22766,"国际商务系",21654
22767,"旅游系",21654
22768,"旅游英语",21654
22769,"空乘",21654
22770,"英语系",21654
22771,"西语系",21654
22772,"信息工程系",21655
22773,"外语部",21655
22774,"旅游系",21655
22775,"机电工程系",21655
22776,"秦皇岛职业技术学院",21655
22777,"管理工程系",21655
22778,"经济系",21655
22779,"动漫系",21656
22780,"环艺",21656
22781,"视觉传达系",21656
22782,"雕塑系",21656
22783,"信息科学系",21657
22784,"外语系",21657
22785,"工商管理",21657
22786,"工程系",21657
22787,"文法系",21657
22788,"经贸系",21657
22789,"财旅系",21657
22790,"工商系",21658
22791,"工商院系",21658
22792,"建筑系",21658
22793,"文秘院系",21658
22794,"经贸院系",21658
22795,"艺术院系",21658
22796,"英语院系",21658
22797,"计算机",21658
22798,"应用系",21659
22799,"电子商务",21659
22800,"电脑艺术系",21659
22801,"网络工程系",21659
22802,"软件",21659
22803,"信息科学系",21660
22804,"医药工程系",21660
22805,"生物技术及应用",21660
22806,"经管系",21660
22807,"体育保健",21661
22808,"体育系",21661
22809,"建筑系",21661
22810,"护理系",21661
22811,"机械系",21661
22812,"电子系",21661
22813,"经济管理",21661
22814,"计算机系",21661
22815,"人文社科系",21662
22816,"四方学院",21662
22817,"土木系",21662
22818,"外语系",21662
22819,"工商管理系",21662
22820,"建筑系",21662
22821,"电气工程系",21662
22822,"经济管理分院",21662
